Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Casa;Recreio dos Bandeirantes;4;2;2;200;2300.0;870.0;140.0;11.5;Casa
Casa;Botafogo;4;0;1;300;10500.0;0.0;40.0;35.0;Casa
Casa;Barra da Tijuca;5;4;5;600;12000.0;2300.0;0.0;20.0;Casa
Casa;Curicica;3;1;1;180;1950.0;0.0;0.0;10.833333333333334;Casa
Casa;Grajaú;3;1;0;294;3500.0;0.0;0.0;11.904761904761903;Casa
Casa;Campo Grande;4;2;0;120;1600.0;0.0;0.0;13.333333333333334;Casa
Casa;Barra da Tijuca;1;0;1;55;1600.0;0.0;0.0;29.09090909090909;Casa
Casa;Cosmos;1;1;0;36;500.0;0.0;0.0;13.88888888888889;Casa
Casa;Jacaré;2;1;0;80;1500.0;0.0;150.0;18.75;Casa
Casa;Campo Grande;1;1;0;61;830.0;0.0;0.0;13.60655737704918;Casa
Casa;Curicica;3;5;1;150;2500.0;0.0;1200.0;16.666666666666668;Casa
Casa;Inhoaíba;1;0;0;50;600.0;0.0;0.0;12.0;Casa
Casa;Pechincha;5;3;1;300;3000.0;0.0;290.0;10.0;Casa
Casa;Méier;4;1;0;180;2500.0;0.0;80.0;13.88888888888889;Casa
Casa;Irajá;2;1;1;60;1150.0;0.0;0.0;19.166666666666668;Casa
Casa;Turiaçu;2;1;0;45;700.0;0.0;0.0;15.555555555555555;Casa
Casa;Freguesia (Jacarepaguá);4;2;3;169;3100.0;600.0;225.0;18.34319526627219;Casa
Casa;Campo Grande;2;0;0;116;1100.0;0.0;0.0;9.482758620689657;Casa
Casa;Centro;2;0;0;207;4000.0;0.0;0.0;19.32367149758454;Casa
Casa;Campo Grande;3;0;1;140;1500.0;0.0;0.0;10.714285714285714;Casa
Casa;Taquara;3;3;0;280;4000.0;0.0;1200.0;14.285714285714286;Casa
Casa;Barra da Tijuca;6;0;5;800;18000.0;825.0;1786.0;22.5;Casa
Casa;Rocha Miranda;1;0;0;44;700.0;0.0;0.0;15.909090909090908;Casa
Casa;Andaraí;3;1;0;75;2950.0;0.0;0.0;39.333333333333336;Casa
Casa;Lagoa;3;3;1;250;8600.0;1900.0;580.0;34.4;Casa
Casa;Engenho Novo;1;0;0;40;450.0;0.0;0.0;11.25;Casa
Casa;Maracanã;4;2;1;240;6500.0;0.0;700.0;27.08333333333333;Casa
Casa;Campo Grande;2;1;2;86;1500.0;0.0;0.0;17.441860465116278;Casa
Casa;Vila da Penha;2;1;0;80;1500.0;0.0;0.0;18.75;Casa
Casa;Campo Grande;1;0;0;50;600.0;0.0;0.0;12.0;Casa
Casa;Recreio dos Bandeirantes;4;2;2;352;6500.0;0.0;0.0;18.46590909090909;Casa
Casa;Bento Ribeiro;2;1;0;60;1400.0;0.0;0.0;23.33333333333333;Casa
Casa;Centro;5;0;1;160;5000.0;0.0;80.0;31.25;Casa
Casa Comercial;Botafogo;0;0;0;140;7000.0;0.0;137.0;50.0;Apartamento
Casa Comercial;Botafogo;0;0;0;220;16000.0;0.0;0.0;72.72727272727273;Apartamento
Casa Comercial;Glória;0;0;0;139;16740.0;1953.0;139.0;120.431654676259;Apartamento
Casa Comercial;Botafogo;3;0;0;280;13000.0;450.0;1387.0;46.42857142857143;Apartamento
Casa Comercial;Olaria;0;1;0;100;2000.0;0.0;0.0;20.0;Apartamento
Casa Comercial;Copacabana;12;0;12;360;17000.0;0.0;1150.0;47.22222222222222;Apartamento
Casa Comercial;Jardim Botânico;0;0;0;80;6000.0;0.0;1000.0;75.0;Apartamento
Casa Comercial;Ramos;0;0;0;120;2400.0;0.0;0.0;20.0;Apartamento
Casa Comercial;Centro;0;2;0;258;14000.0;4900.0;1000.0;54.26356589147287;Apartamento
Casa Comercial;Bonsucesso;0;2;0;180;4500.0;0.0;0.0;25.0;Apartamento
Casa Comercial;Jardim Guanabara;0;0;0;1200;10000.0;0.0;0.0;8.333333333333334;Apartamento
Casa Comercial;Botafogo;0;6;0;261;18000.0;0.0;0.0;68.96551724137932;Apartamento
Casa Comercial;Copacabana;0;0;0;45;18000.0;550.0;390.0;400.0;Apartamento
Casa Comercial;Engenho Novo;0;0;0;148;3500.0;260.0;0.0;23.64864864864865;Apartamento
Casa Comercial;Centro;0;0;0;150;11000.0;0.0;864.0;73.33333333333333;Apartamento
Casa Comercial;Lagoa;4;0;0;241;14000.0;0.0;2195.0;58.09128630705394;Apartamento
Casa Comercial;Recreio dos Bandeirantes;0;1;0;38;2000.0;500.0;0.0;52.63157894736842;Apartamento
Casa Comercial;Taquara;0;0;0;124;4000.0;0.0;2700.0;32.25806451612903;Apartamento
Casa Comercial;Ipanema;0;1;0;200;18000.0;5500.0;1550.0;90.0;Apartamento
Casa Comercial;Humaitá;0;1;0;262;10000.0;0.0;467.0;38.16793893129771;Apartamento
Casa Comercial;Méier;0;0;0;271;8000.0;0.0;724.0;29.52029520295203;Apartamento
Casa Comercial;Botafogo;4;0;0;161;8500.0;0.0;523.0;52.79503105590062;Apartamento
Casa Comercial;Botafogo;0;0;0;270;7000.0;0.0;800.0;25.925925925925927;Apartamento
Casa Comercial;Botafogo;6;0;0;322;12000.0;0.0;252.0;37.267080745341616;Apartamento
Casa Comercial;Taquara;0;0;0;350;8000.0;0.0;670.0;22.857142857142858;Apartamento
Casa Comercial;Vila Valqueire;0;4;0;360;8500.0;0.0;160.0;23.61111111111111;Apartamento
Casa Comercial;Jardim Botânico;0;0;0;121;8000.0;0.0;1429.0;66.11570247933884;Apartamento
Casa Comercial;Botafogo;0;2;0;380;15000.0;0.0;0.0;39.47368421052632;Apartamento
Casa Comercial;Botafogo;0;0;0;427;10000.0;0.0;2864.0;23.4192037470726;Apartamento
Casa Comercial;Glória;0;4;0;130;15600.0;2724.0;194.0;120.0;Apartamento
Casa Comercial;Botafogo;0;6;0;500;23000.0;450.0;800.0;46.0;Apartamento
Casa Comercial;Botafogo;0;0;0;120;4500.0;0.0;761.0;37.5;Apartamento
Casa Comercial;Vila Valqueire;0;0;0;341;15000.0;0.0;0.0;43.98826979472141;Apartamento
Casa Comercial;Glória;0;0;0;175;3800.0;0.0;446.0;21.714285714285715;Apartamento
Casa Comercial;Pavuna;1;0;0;15;750.0;0.0;0.0;50.0;Apartamento
Casa Comercial;Botafogo;0;1;0;350;18000.0;0.0;2580.0;51.42857142857143;Apartamento
Casa Comercial;Laranjeiras;0;0;0;215;7900.0;0.0;310.0;36.74418604651163;Apartamento
Casa Comercial;Botafogo;0;0;0;390;12000.0;0.0;291.0;30.76923076923077;Apartamento
Casa Comercial;Botafogo;11;4;3;400;8000.0;0.0;2190.0;20.0;Apartamento
Casa Comercial;São Cristóvão;0;0;0;108;3000.0;0.0;0.0;27.77777777777778;Apartamento
Casa Comercial;Campo Grande;0;0;0;300;12000.0;0.0;0.0;40.0;Apartamento
Casa Comercial;Botafogo;0;2;0;500;12000.0;0.0;2543.0;24.0;Apartamento
Casa Comercial;Botafogo;0;2;0;261;18000.0;0.0;1609.0;68.96551724137932;Apartamento
Casa Comercial;Centro;0;0;0;330;5900.0;0.0;4445.0;17.87878787878788;Apartamento
Casa Comercial;Maracanã;0;4;0;800;14000.0;0.0;1245.0;17.5;Apartamento
Casa Comercial;Lagoa;0;1;0;500;26000.0;0.0;2550.0;52.0;Apartamento
Casa Comercial;Barra da Tijuca;0;5;0;360;20000.0;0.0;1000.0;55.55555555555556;Apartamento
Casa Comercial;Botafogo;5;0;0;400;10990.0;0.0;2000.0;27.475;Apartamento
Casa Comercial;Méier;3;1;0;98;2000.0;0.0;5726.0;20.40816326530612;Apartamento
Casa Comercial;Centro;0;0;0;320;7000.0;0.0;937.0;21.875;Apartamento
Casa Comercial;Botafogo;0;2;0;700;25000.0;0.0;1100.0;35.714285714285715;Apartamento
Casa Comercial;São Cristóvão;0;0;0;72;1500.0;0.0;91.0;20.83333333333333;Apartamento
Casa Comercial;Jardim Botânico;0;0;0;300;17000.0;0.0;0.0;56.66666666666666;Apartamento
Casa Comercial;Campo Grande;2;0;1;50;25000.0;0.0;0.0;500.0;Apartamento
Casa Comercial;Centro;0;0;0;42;900.0;1140.0;175.0;21.428571428571427;Apartamento
Casa Comercial;Botafogo;0;3;0;433;17000.0;0.0;28419.0;39.26096997690532;Apartamento
Casa Comercial;Flamengo;8;8;2;1000;28000.0;0.0;300.0;28.0;Apartamento
Casa Comercial;Vila Isabel;0;3;0;80;2500.0;0.0;290.0;31.25;Apartamento
Casa Comercial;Botafogo;0;0;0;280;16000.0;0.0;1166.0;57.142857142857146;Apartamento
Casa Comercial;Botafogo;0;1;0;118;10000.0;0.0;627.0;84.7457627118644;Apartamento
Casa Comercial;Campo Grande;0;0;0;100;13000.0;0.0;0.0;130.0;Apartamento
Casa Comercial;Urca;0;0;0;272;7000.0;0.0;2225.0;25.735294117647054;Apartamento
Casa Comercial;Bonsucesso;3;0;0;67;1600.0;0.0;0.0;23.88059701492537;Apartamento
Casa Comercial;Humaitá;0;0;0;220;16000.0;0.0;0.0;72.72727272727273;Apartamento
Casa Comercial;Catete;0;0;0;492;35000.0;0.0;0.0;71.13821138211382;Apartamento
Casa Comercial;Botafogo;0;8;0;465;26000.0;0.0;3545.0;55.913978494623656;Apartamento
Casa Comercial;Recreio dos Bandeirantes;0;2;0;360;15000.0;0.0;6072.0;41.66666666666666;Apartamento
Casa Comercial;Cachambi;0;0;0;750;9000.0;0.0;8800.0;12.0;Apartamento
Casa Comercial;Botafogo;0;0;0;347;6800.0;0.0;2251.0;19.596541786743515;Apartamento
Casa Comercial;Méier;0;4;0;406;13000.0;0.0;0.0;32.01970443349754;Apartamento
Casa Comercial;Botafogo;0;0;0;680;19800.0;0.0;1947.0;29.11764705882353;Apartamento
Casa Comercial;Vila Isabel;0;0;0;120;3000.0;0.0;312.0;25.0;Apartamento
Casa Comercial;Botafogo;4;2;0;380;15500.0;0.0;1640.0;40.78947368421053;Apartamento
Casa Comercial;Campo Grande;0;0;0;100;9000.0;0.0;0.0;90.0;Apartamento
Casa Comercial;Vila Isabel;0;3;0;80;2500.0;0.0;290.0;31.25;Apartamento
Casa Comercial;Glória;0;2;0;295;35400.0;6210.0;443.0;120.0;Apartamento
Casa Comercial;Botafogo;0;5;0;600;28000.0;0.0;2948.0;46.66666666666666;Apartamento
Casa Comercial;Botafogo;1;5;0;563;18000.0;0.0;1600.0;31.97158081705151;Apartamento
Casa Comercial;Ipanema;0;0;0;80;13000.0;0.0;250.0;162.5;Apartamento
Casa Comercial;Ipanema;0;0;0;209;26000.0;0.0;0.0;124.40191387559808;Apartamento
Casa Comercial;Joá;0;4;0;416;15000.0;0.0;4516.0;36.05769230769231;Apartamento
Casa Comercial;Recreio dos Bandeirantes;0;0;0;130;6500.0;200.0;502.0;50.0;Apartamento
Casa Comercial;Campo Grande;0;4;0;400;6000.0;0.0;70.0;15.0;Apartamento
Casa Comercial;Barra da Tijuca;0;0;0;200;10000.0;1.0;150.0;50.0;Apartamento
Casa Comercial;Laranjeiras;0;0;0;215;7900.0;1.0;253.0;36.74418604651163;Apartamento
Casa Comercial;Botafogo;1;4;0;450;22000.0;0.0;3142.0;48.888888888888886;Apartamento
Casa Comercial;Tijuca;0;6;0;342;15000.0;0.0;1900.0;43.85964912280702;Apartamento
Casa Comercial;Centro;0;0;0;370;11000.0;0.0;83.0;29.72972972972973;Apartamento
Casa Comercial;Botafogo;0;2;0;261;18000.0;0.0;1442.0;68.96551724137932;Apartamento
Casa Comercial;Ipanema;0;0;0;280;35000.0;0.0;0.0;125.0;Apartamento
Casa Comercial;Botafogo;12;2;1;380;15000.0;0.0;1640.0;39.47368421052632;Apartamento
Casa Comercial;Botafogo;0;0;0;212;4800.0;0.0;403.0;22.641509433962263;Apartamento
Casa Comercial;Botafogo;0;0;0;450;15000.0;0.0;2000.0;33.333333333333336;Apartamento
Casa Comercial;Ipanema;0;0;0;60;12000.0;0.0;0.0;200.0;Apartamento
Casa Comercial;Humaitá;5;1;0;300;12500.0;0.0;0.0;41.66666666666666;Apartamento
Casa Comercial;Botafogo;5;4;0;332;30000.0;0.0;0.0;90.36144578313252;Apartamento
Casa Comercial;Tijuca;0;5;0;400;7000.0;0.0;515.0;17.5;Apartamento
Casa Comercial;Tijuca;4;5;0;320;17000.0;0.0;0.0;53.125;Apartamento
Casa Comercial;Botafogo;0;0;0;250;16000.0;0.0;0.0;64.0;Apartamento
Casa Comercial;Centro;0;0;0;25;750.0;0.0;21.0;30.0;Apartamento
Casa Comercial;Rio Comprido;0;4;0;403;5000.0;0.0;958.0;12.40694789081886;Apartamento
Casa Comercial;Freguesia (Jacarepaguá);0;0;0;80;5000.0;2234.0;307.0;62.5;Apartamento
Casa Comercial;Méier;0;3;0;280;5500.0;0.0;245.0;19.642857142857142;Apartamento
Casa Comercial;Ipanema;0;0;0;32;4500.0;1400.0;400.0;140.625;Apartamento
Casa Comercial;Laranjeiras;27;0;10;1000;13000.0;0.0;900.0;13.0;Apartamento
Casa Comercial;Vila Isabel;0;3;0;140;12000.0;0.0;489.0;85.71428571428571;Apartamento
Casa Comercial;Botafogo;0;0;0;424;18000.0;0.0;21422.0;42.45283018867924;Apartamento
Casa Comercial;São Conrado;0;6;0;391;14000.0;0.0;631.0;35.80562659846547;Apartamento
Casa Comercial;Méier;0;0;0;144;5000.0;0.0;890.0;34.72222222222222;Apartamento
Casa Comercial;Rocha;0;0;0;180;4000.0;0.0;220.0;22.22222222222222;Apartamento
Casa Comercial;Botafogo;0;6;0;500;23500.0;0.0;0.0;47.0;Apartamento
Casa Comercial;Pechincha;0;0;0;540;10000.0;0.0;0.0;18.51851851851852;Apartamento
Casa Comercial;Centro;0;1;0;130;5000.0;3000.0;0.0;38.46153846153846;Apartamento
Casa Comercial;Curicica;4;0;1;4500;10000.0;0.0;6580.0;2.2222222222222223;Apartamento
Casa Comercial;Alto da Boa Vista;1;0;0;2150;30000.0;0.0;0.0;13.953488372093023;Apartamento
Casa Comercial;Botafogo;8;3;0;350;14000.0;0.0;0.0;40.0;Apartamento
Casa Comercial;Glória;0;0;0;130;5000.0;0.0;0.0;38.46153846153846;Apartamento
Casa Comercial;Copacabana;0;0;0;55;2800.0;0.0;392.0;50.90909090909091;Apartamento
Casa Comercial;Botafogo;0;0;0;161;9000.0;0.0;523.0;55.90062111801242;Apartamento
Casa Comercial;Botafogo;0;0;0;250;16000.0;0.0;1209.0;64.0;Apartamento
Casa Comercial;Tijuca;6;3;0;300;8200.0;0.0;1500.0;27.33333333333333;Apartamento
Casa Comercial;Botafogo;0;0;0;120;4200.0;0.0;761.0;35.0;Apartamento
Casa Comercial;São Cristóvão;6;3;4;600;4800.0;0.0;150.0;8.0;Apartamento
Casa Comercial;Tijuca;0;0;0;150;3800.0;0.0;165.0;25.33333333333333;Apartamento
Casa Comercial;Botafogo;0;5;0;450;16000.0;0.0;0.0;35.55555555555556;Apartamento
Casa Comercial;Ipanema;0;0;0;200;30000.0;0.0;0.0;150.0;Apartamento
Casa Comercial;Rio Comprido;0;2;0;250;4500.0;0.0;109.0;18.0;Apartamento
Casa Comercial;Freguesia (Jacarepaguá);0;5;0;406;15000.0;0.0;323.0;36.94581280788177;Apartamento
Casa Comercial;Botafogo;0;6;0;500;25000.0;480.0;320.0;50.0;Apartamento
Casa Comercial;Botafogo;0;0;0;250;16000.0;0.0;0.0;64.0;Apartamento
Casa Comercial;Botafogo;0;0;0;210;15000.0;0.0;0.0;71.42857142857143;Apartamento
Casa Comercial;Vila Kosmos;3;1;0;72;2500.0;0.0;0.0;34.72222222222222;Apartamento
Casa Comercial;Vila Isabel;0;2;0;216;4500.0;0.0;386.0;20.83333333333333;Apartamento
Casa Comercial;Vila Isabel;0;1;0;400;4200.0;0.0;1560.0;10.5;Apartamento
Casa Comercial;Ipanema;0;0;0;32;1500.0;759.0;243.0;46.875;Apartamento
Casa Comercial;Tijuca;0;0;0;240;11000.0;0.0;270.0;45.833333333333336;Apartamento
Casa Comercial;Jardim Botânico;0;3;0;300;17000.0;0.0;0.0;56.66666666666666;Apartamento
Casa Comercial;Laranjeiras;27;2;0;900;10000.0;0.0;5000.0;11.11111111111111;Apartamento
Casa Comercial;Tijuca;3;3;0;140;6000.0;0.0;0.0;42.85714285714285;Apartamento
Casa Comercial;Rio Comprido;0;0;0;231;7000.0;0.0;334.0;30.303030303030305;Apartamento
Casa Comercial;Botafogo;0;2;0;271;10000.0;0.0;1813.0;36.90036900369004;Apartamento
Casa Comercial;Lagoa;0;2;0;300;25000.0;0.0;0.0;83.33333333333333;Apartamento
Casa Comercial;Penha Circular;0;3;0;233;3500.0;0.0;650.0;15.021459227467812;Apartamento
Casa Comercial;Campo Grande;0;0;0;130;2500.0;0.0;150.0;19.23076923076923;Apartamento
Casa Comercial;Itanhangá;0;2;0;350;9000.0;1.0;0.0;25.714285714285715;Apartamento
Casa Comercial;Vila Isabel;0;4;0;180;3700.0;0.0;100.0;20.55555555555556;Apartamento
Casa Comercial;Recreio dos Bandeirantes;0;0;0;511;30000.0;0.0;2253.0;58.70841487279844;Apartamento
Casa Comercial;Botafogo;0;0;0;180;6800.0;0.0;750.0;37.77777777777778;Apartamento
Casa Comercial;Leblon;0;0;0;300;35000.0;0.0;2000.0;116.66666666666669;Apartamento
Casa Comercial;Botafogo;0;5;0;408;22000.0;0.0;2760.0;53.92156862745098;Apartamento
Casa Comercial;Lagoa;0;0;0;300;17000.0;0.0;1760.0;56.66666666666666;Apartamento
Casa Comercial;Botafogo;6;2;0;400;15000.0;0.0;0.0;37.5;Apartamento
Casa Comercial;Copacabana;0;0;0;100;8500.0;0.0;0.0;85.0;Apartamento
Casa Comercial;Jardim Botânico;0;0;0;171;9500.0;0.0;10164.0;55.55555555555556;Apartamento
Casa Comercial;Tijuca;0;1;0;80;3800.0;0.0;0.0;47.5;Apartamento
Casa Comercial;Jardim Botânico;4;0;1;182;8000.0;0.0;14000.0;43.95604395604396;Apartamento
Casa Comercial;Maracanã;9;6;1;240;7000.0;0.0;618.0;29.166666666666668;Apartamento
Casa Comercial;Méier;0;15;0;250;15000.0;0.0;884.0;60.0;Apartamento
Casa Comercial;Jardim Botânico;0;0;0;356;22000.0;0.0;227.0;61.79775280898876;Apartamento
Casa Comercial;Maracanã;0;0;0;220;3700.0;0.0;992.0;16.818181818181817;Apartamento
Casa Comercial;Centro;0;0;0;490;10000.0;0.0;803.0;20.40816326530612;Apartamento
Casa Comercial;Tijuca;11;1;0;300;10000.0;0.0;124.0;33.333333333333336;Apartamento
Casa Comercial;Botafogo;11;5;0;570;14000.0;0.0;0.0;24.56140350877193;Apartamento
Casa Comercial;Glória;5;15;0;1000;29000.0;0.0;0.0;29.0;Apartamento
Casa Comercial;Saúde;0;0;0;288;2200.0;0.0;121.0;7.638888888888889;Apartamento
Casa Comercial;Tijuca;0;0;0;43;6500.0;0.0;260.0;151.1627906976744;Apartamento
Casa Comercial;Freguesia (Jacarepaguá);0;0;0;779;20000.0;0.0;0.0;25.67394094993581;Apartamento
Casa Comercial;Botafogo;7;3;7;200;19900.0;0.0;1300.0;99.5;Apartamento
Casa Comercial;Joá;4;20;0;434;8000.0;0.0;450.0;18.433179723502302;Apartamento
Casa Comercial;Botafogo;0;2;0;460;10000.0;0.0;1712.0;21.73913043478261;Apartamento
Casa Comercial;Botafogo;1;6;0;500;23000.0;490.0;791.0;46.0;Apartamento
Casa Comercial;Botafogo;0;4;0;410;18000.0;0.0;1679.0;43.90243902439025;Apartamento
Casa Comercial;Tijuca;0;0;0;400;16000.0;0.0;600.0;40.0;Apartamento
Casa Comercial;Botafogo;0;0;0;261;20000.0;0.0;0.0;76.62835249042146;Apartamento
Casa Comercial;Vila Isabel;0;2;0;213;4950.0;0.0;194.0;23.239436619718308;Apartamento
Casa Comercial;Recreio dos Bandeirantes;5;8;4;300;12000.0;0.0;390.0;40.0;Apartamento
Casa Comercial;Botafogo;4;0;0;216;18000.0;0.0;0.0;83.33333333333333;Apartamento
Casa Comercial;Botafogo;0;1;0;400;15000.0;0.0;0.0;37.5;Apartamento
Casa Comercial;Botafogo;22;8;0;432;30000.0;0.0;3236.0;69.44444444444444;Apartamento
Casa Comercial;Ramos;0;3;0;270;5000.0;0.0;90.0;18.51851851851852;Apartamento
Casa Comercial;Campo Grande;0;0;0;1200;25000.0;0.0;0.0;20.83333333333333;Apartamento
Casa Comercial;Recreio dos Bandeirantes;5;3;3;360;15000.0;0.0;0.0;41.66666666666666;Apartamento
Casa Comercial;Botafogo;1;0;0;540;20000.0;0.0;3734.0;37.03703703703704;Apartamento
Casa Comercial;Tijuca;0;0;0;105;5500.0;0.0;460.0;52.38095238095238;Apartamento
Casa Comercial;Botafogo;5;2;0;380;15500.0;0.0;170.0;40.78947368421053;Apartamento
Casa Comercial;Humaitá;0;0;0;200;20000.0;0.0;0.0;100.0;Apartamento
Casa Comercial;Tijuca;0;0;0;342;10000.0;0.0;1794.0;29.239766081871345;Apartamento
Casa Comercial;Rio Comprido;0;6;0;600;16900.0;0.0;0.0;28.166666666666668;Apartamento
Casa Comercial;Freguesia (Jacarepaguá);0;0;0;150;4800.0;0.0;868.0;32.0;Apartamento
Casa Comercial;Recreio dos Bandeirantes;0;0;0;542;12000.0;0.0;16000.0;22.14022140221402;Apartamento
Casa Comercial;Glória;10;15;0;1065;29000.0;0.0;386.0;27.230046948356808;Apartamento
Casa Comercial;Botafogo;2;0;0;480;28000.0;0.0;0.0;58.333333333333336;Apartamento
Casa Comercial;Praça da Bandeira;0;0;0;150;2800.0;0.0;470.0;18.666666666666668;Apartamento
Casa Comercial;Andaraí;0;0;0;400;8000.0;0.0;0.0;20.0;Apartamento
Casa Comercial;Ramos;0;5;0;400;5500.0;0.0;0.0;13.75;Apartamento
Casa Comercial;Botafogo;0;3;0;557;28000.0;0.0;0.0;50.269299820466784;Apartamento
Casa Comercial;Ipanema;0;0;0;30;2400.0;1450.0;200.0;80.0;Apartamento
Casa Comercial;Botafogo;0;0;0;280;16000.0;0.0;1166.0;57.142857142857146;Apartamento
Casa Comercial;Botafogo;5;6;0;500;23000.0;450.0;0.0;46.0;Apartamento
Casa Comercial;Centro;0;0;0;380;12000.0;0.0;0.0;31.57894736842105;Apartamento
Casa Comercial;Botafogo;0;0;0;300;7000.0;0.0;480.0;23.33333333333333;Apartamento
Casa Comercial;Saúde;0;6;0;600;18000.0;0.0;200.0;30.0;Apartamento
Casa Comercial;Recreio dos Bandeirantes;0;10;0;595;25000.0;0.0;320.0;42.01680672268908;Apartamento
Casa Comercial;Recreio dos Bandeirantes;0;5;0;360;15000.0;0.0;600.0;41.66666666666666;Apartamento
Casa Comercial;Laranjeiras;27;0;10;1000;13000.0;0.0;900.0;13.0;Apartamento
Casa Comercial;Botafogo;0;0;0;500;17900.0;0.0;0.0;35.8;Apartamento
Casa Comercial;Glória;0;0;0;271;32560.0;5699.0;407.0;120.14760147601476;Apartamento
Casa Comercial;Humaitá;1;0;0;200;16000.0;0.0;12000.0;80.0;Apartamento
Casa Comercial;Ipanema;1;0;1;213;30000.0;0.0;2346.0;140.8450704225352;Apartamento
Casa Comercial;Ipanema;0;0;0;280;35000.0;0.0;0.0;125.0;Apartamento
Casa Comercial;Ipanema;0;0;0;215;30000.0;0.0;3000.0;139.53488372093022;Apartamento
Casa Comercial;Freguesia (Jacarepaguá);0;0;0;2810;9000.0;0.0;0.0;3.202846975088968;Apartamento
Casa Comercial;Cosme Velho;0;4;0;493;12000.0;0.0;0.0;24.34077079107505;Apartamento
Casa Comercial;Taquara;0;11;0;345;12000.0;0.0;997.0;34.78260869565217;Apartamento
Casa Comercial;Copacabana;0;0;0;70;3500.0;750.0;458.0;50.0;Apartamento
Casa Comercial;Freguesia (Jacarepaguá);0;0;0;150;3300.0;0.0;860.0;22.0;Apartamento
Casa Comercial;Vila Valqueire;0;4;0;200;4500.0;0.0;250.0;22.5;Apartamento
Casa Comercial;Higienópolis;0;2;0;210;1900.0;0.0;0.0;9.047619047619047;Apartamento
Casa Comercial;Glória;10;15;0;1065;29000.0;0.0;0.0;27.230046948356808;Apartamento
Casa Comercial;Praça Seca;0;16;0;228;2500.0;0.0;2106.0;10.964912280701755;Apartamento
Casa Comercial;Padre Miguel;0;2;0;436;6000.0;0.0;272.0;13.761467889908255;Apartamento
Casa Comercial;Urca;0;0;0;155;12000.0;0.0;1430.0;77.41935483870968;Apartamento
Casa Comercial;Centro;0;0;0;579;26000.0;10.0;0.0;44.90500863557858;Apartamento
Casa Comercial;Botafogo;4;0;0;165;8500.0;0.0;523.0;51.51515151515152;Apartamento
Casa Comercial;Bento Ribeiro;0;6;0;305;6000.0;0.0;306.0;19.672131147540984;Apartamento
Casa Comercial;Humaitá;0;0;0;250;10000.0;0.0;1708.0;40.0;Apartamento
Casa Comercial;Humaitá;0;3;0;450;16000.0;0.0;0.0;35.55555555555556;Apartamento
Casa Comercial;Bonsucesso;0;2;0;154;4500.0;0.0;239.0;29.22077922077922;Apartamento
Casa Comercial;Recreio dos Bandeirantes;0;0;0;200;6500.0;0.0;280.0;32.5;Apartamento
Casa Comercial;Méier;2;0;0;122;2000.0;0.0;0.0;16.39344262295082;Apartamento
Casa Comercial;Vila Militar;0;50;0;1795;20000.0;0.0;0.0;11.142061281337048;Apartamento
Casa Comercial;Méier;4;0;2;160;4200.0;0.0;100.0;26.25;Apartamento
Casa Comercial;Lagoa;10;10;0;500;22000.0;0.0;2670.0;44.0;Apartamento
Casa Comercial;Botafogo;3;0;0;184;11500.0;0.0;1193.0;62.5;Apartamento
Casa Comercial;Botafogo;8;4;5;400;8000.0;0.0;2190.0;20.0;Apartamento
Casa Comercial;Botafogo;0;0;0;380;15500.0;0.0;1640.0;40.78947368421053;Apartamento
Casa Comercial;São Cristóvão;0;10;0;627;16000.0;0.0;397.0;25.518341307814996;Apartamento
Casa Comercial;Tijuca;0;2;0;300;10000.0;0.0;0.0;33.333333333333336;Apartamento
Casa Comercial;Freguesia (Jacarepaguá);0;1;0;1000;20000.0;0.0;642.0;20.0;Apartamento
Casa Comercial;Laranjeiras;27;8;1;1000;12000.0;0.0;450.0;12.0;Apartamento
Casa Comercial;Pechincha;0;1;0;26;1100.0;570.0;50.0;42.30769230769231;Apartamento
Casa Comercial;Madureira;3;2;0;225;3000.0;0.0;0.0;13.333333333333334;Apartamento
Casa Comercial;Taquara;0;0;0;345;12000.0;0.0;0.0;34.78260869565217;Apartamento
Casa Comercial;Campo Grande;0;15;0;300;7000.0;0.0;0.0;23.33333333333333;Apartamento
Casa Comercial;Gamboa;0;0;0;200;3600.0;0.0;200.0;18.0;Apartamento
Casa Comercial;Botafogo;0;6;0;450;22000.0;0.0;0.0;48.888888888888886;Apartamento
Casa Comercial;Tijuca;3;0;0;90;1500.0;0.0;2076.0;16.666666666666668;Apartamento
Casa Comercial;Botafogo;0;0;0;250;16000.0;0.0;1160.0;64.0;Apartamento
Casa Comercial;Freguesia (Jacarepaguá);0;6;0;515;10000.0;0.0;2279.0;19.41747572815534;Apartamento
Casa Comercial;Jardim Botânico;0;0;0;260;25000.0;0.0;0.0;96.15384615384616;Apartamento
Casa Comercial;Lagoa;6;2;0;500;23000.0;0.0;2670.0;46.0;Apartamento
Casa Comercial;Méier;0;0;0;30;900.0;450.0;56.0;30.0;Apartamento
Casa Comercial;Lagoa;0;4;0;726;35000.0;0.0;1869.0;48.209366391184574;Apartamento
Casa Comercial;Campo Grande;3;2;0;287;7000.0;0.0;0.0;24.390243902439025;Apartamento
Casa de Condomínio;Barra da Tijuca;5;4;5;750;22000.0;0.0;0.0;29.33333333333333;Casa
Casa de Condomínio;Ramos;2;2;0;65;1000.0;0.0;0.0;15.384615384615383;Casa
